ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,11444,10,pgxc,10.0.3.115,51103,2015-10-06 12:25:14.38056-04,,2015-10-06 12:25:14.383949-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 12:25:14.396832-04
946684800,11445,10,psql,10.0.3.115,51111,2015-10-06 12:25:14.414845-04,,2015-10-06 12:25:14.417459-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:25:14.417462-04
946684800,11460,10,pgxc,10.0.3.115,51254,2015-10-06 12:25:54.323181-04,2015-10-06 12:26:02.110436-04,2015-10-06 12:26:02.110741-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-10-06 12:26:02.111112-04
946684800,11450,10,pgxc,10.0.3.115,51191,2015-10-06 12:25:15.4484-04,2015-10-06 12:25:45.838981-04,2015-10-06 12:25:45.991139-04,f,Remote Subplan,active,2015-10-06 12:25:45.997383-04
946684800,11461,10,pgxc,10.0.3.115,51258,2015-10-06 12:25:54.339419-04,,,f,"",idle,2015-10-06 12:25:54.348636-04
946684800,11452,10,pgxc,10.0.3.117,35317,2015-10-06 12:25:30.140829-04,,2015-10-06 12:25:38.871189-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 12:25:39.555439-04
946684800,11453,10,pgxc,127.0.0.1,39018,2015-10-06 12:25:30.142285-04,,2015-10-06 12:25:59.730971-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 12:25:59.751536-04
946684800,11454,10,pgxc,127.0.0.1,39025,2015-10-06 12:25:31.417279-04,,2015-10-06 12:25:37.5888-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 12:25:39.556211-04
946684800,11455,10,pgxc,10.0.3.117,35326,2015-10-06 12:25:31.418267-04,,2015-10-06 12:25:37.57177-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 12:25:39.55491-04
946684800,11456,10,pgxc,127.0.0.1,39033,2015-10-06 12:25:31.443769-04,,2015-10-06 12:25:37.566964-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 12:25:39.555113-04
946684800,11457,10,pgxc,10.0.3.117,35337,2015-10-06 12:25:31.45966-04,,2015-10-06 12:25:59.74426-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 12:25:59.751827-04
946684800,11459,10,pgxc,10.0.3.115,51242,2015-10-06 12:25:43.273745-04,2015-10-06 12:26:14.314257-04,2015-10-06 12:26:14.90465-04,f,COMMIT PREPARED '_$XC$13078',active,2015-10-06 12:26:14.906346-04
946684800,11464,10,psql,10.0.3.115,51282,2015-10-06 12:26:14.907943-04,,2015-10-06 12:26:14.916083-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:26:14.916085-04
946684800,11465,10,psql,10.0.3.115,51285,2015-10-06 12:26:14.908463-04,,2015-10-06 12:26:14.919614-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:26:14.919616-04
946684800,11463,10,psql,10.0.3.115,51283,2015-10-06 12:26:14.907809-04,,2015-10-06 12:26:14.918932-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:26:14.918934-04
