# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;59;1444147378;-841.08;0.00;698.18
pgxl;60;1444147438;-4309.21;0.00;4299.03
pgxl;60;1444147498;-3074.20;0.00;3088.30
pgxl;59;1444147558;-5504.75;0.00;5540.49
pgxl;59;1444147618;-3659.59;0.00;3667.81
pgxl;60;1444147678;1967.59;0.00;-1959.74
pgxl;59;1444147738;-50.22;0.00;61.61
pgxl;60;1444147798;1038.44;0.00;-1038.27
pgxl;60;1444147858;59.24;0.00;-59.89
pgxl;60;1444147918;2845.47;0.00;-2878.72
pgxl;59;1444147978;3978.87;0.00;-3979.09
pgxl;58;1444148038;4757.09;0.00;-4752.31
pgxl;60;1444148098;2784.04;0.00;-2779.67
pgxl;60;1444148158;143.46;0.00;-168.21
pgxl;60;1444148218;43.90;0.00;-38.44
