# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl;59;1444147378;eth0;110.30;130.90;9.28;818.23;0.00;0.00;0.00
pgxl;59;1444147378;lo;43.74;43.74;7.27;7.27;0.00;0.00;0.00
pgxl;60;1444147438;eth0;1758.34;3288.08;115.74;21030.03;0.00;0.00;0.00
pgxl;60;1444147438;lo;15.81;15.81;3.00;3.00;0.00;0.00;0.00
pgxl;60;1444147498;eth0;1170.70;1923.74;76.71;14007.46;0.00;0.00;0.00
pgxl;60;1444147498;lo;20.35;20.35;6.74;6.74;0.00;0.00;0.00
pgxl;59;1444147558;eth0;2384.90;2744.07;156.24;23193.20;0.00;0.00;0.00
pgxl;59;1444147558;lo;10.76;10.76;5.59;5.59;0.00;0.00;0.00
pgxl;59;1444147618;eth0;1585.62;1842.78;104.01;15382.28;0.00;0.00;0.00
pgxl;59;1444147618;lo;10.83;10.83;2.09;2.09;0.00;0.00;0.00
pgxl;60;1444147678;eth0;1407.67;1606.43;91.64;13760.82;0.00;0.00;0.00
pgxl;60;1444147678;lo;12.18;12.18;2.13;2.13;0.00;0.00;0.00
pgxl;59;1444147738;eth0;1784.16;2089.92;116.72;19091.24;0.00;0.00;0.00
pgxl;59;1444147738;lo;8.95;8.95;1.80;1.80;0.00;0.00;0.00
pgxl;60;1444147798;eth0;2917.00;3397.37;188.88;29286.91;0.00;0.00;0.00
pgxl;60;1444147798;lo;7.01;7.01;1.45;1.45;0.00;0.00;0.00
pgxl;60;1444147858;eth0;3196.95;3755.56;206.94;32481.68;0.00;0.00;0.00
pgxl;60;1444147858;lo;7.06;7.06;1.47;1.47;0.00;0.00;0.00
pgxl;60;1444147918;eth0;2663.37;3131.98;172.57;26679.12;0.00;0.00;0.00
pgxl;60;1444147918;lo;11.78;11.78;2.17;2.17;0.00;0.00;0.00
pgxl;59;1444147978;eth0;2.73;3.32;1.04;0.36;0.00;0.00;0.00
pgxl;59;1444147978;lo;8.26;8.26;1.64;1.64;0.00;0.00;0.00
pgxl;58;1444148038;eth0;3.43;4.18;1.09;0.44;0.00;0.00;0.00
pgxl;58;1444148038;lo;8.69;8.69;1.69;1.69;0.00;0.00;0.00
pgxl;60;1444148098;eth0;3.84;4.53;1.17;0.48;0.00;0.00;0.00
pgxl;60;1444148098;lo;9.12;9.12;1.71;1.71;0.00;0.00;0.00
pgxl;60;1444148158;eth0;3.82;4.20;1.13;0.44;0.00;0.00;0.00
pgxl;60;1444148158;lo;8.87;8.87;1.84;1.84;0.00;0.00;0.00
pgxl;60;1444148218;eth0;3.59;3.87;1.13;0.39;0.00;0.00;0.00
pgxl;60;1444148218;lo;8.73;8.73;1.73;1.73;0.00;0.00;0.00
