# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl2;59;1444148321;65373.34;31624.78;34639.54;62.83;55219.95;15665.43;2829.50;17848.00;96.50
pgxl2;59;1444148381;54580.84;543.12;8559.33;142.76;17413.78;12625.13;336.66;12387.34;95.57
pgxl2;58;1444148441;87999.18;1494.51;14500.39;33.08;39425.38;20329.50;11606.58;30602.41;95.82
pgxl2;59;1444148501;129698.85;17623.15;16205.58;54.02;51143.69;32709.71;1462.51;31966.23;93.54
pgxl2;58;1444148561;48665.41;2159.10;11793.50;47.48;20927.64;6258.22;1634.23;7466.51;94.60
pgxl2;59;1444148621;64011.94;1178.77;2515.65;62.50;18665.76;16826.44;404.78;16245.44;94.28
pgxl2;59;1444148681;90279.58;1518.33;15933.11;43.58;31712.22;21803.01;2157.12;23129.76;96.53
