ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,8143,10,pgxc,10.0.3.115,43767,2015-10-06 12:17:41.196735-04,,2015-10-06 12:17:41.200391-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-10-06 12:17:41.218864-04
946684800,8149,10,psql,10.0.3.115,43774,2015-10-06 12:17:41.254919-04,,2015-10-06 12:17:41.262893-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.262898-04
946684800,8150,10,psql,10.0.3.115,43782,2015-10-06 12:17:41.259145-04,,2015-10-06 12:17:41.267007-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.26701-04
946684800,8151,10,psql,10.0.3.115,43784,2015-10-06 12:17:41.259894-04,,2015-10-06 12:17:41.266553-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.266556-04
946684800,8152,10,psql,10.0.3.115,43789,2015-10-06 12:17:41.261629-04,,2015-10-06 12:17:41.26846-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.268462-04
946684800,8153,10,psql,10.0.3.115,43799,2015-10-06 12:17:41.263244-04,,2015-10-06 12:17:41.268409-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.268412-04
946684800,8143,10,pgxc,10.0.3.115,43767,2015-10-06 12:17:41.196735-04,2015-10-06 12:18:37.624367-04,2015-10-06 12:18:37.625622-04,f,Remote Subplan,active,2015-10-06 12:18:37.630841-04
946684800,9754,10,pgxc,127.0.0.1,38071,2015-10-06 12:18:04.95315-04,2015-10-06 12:18:37.624367-04,2015-10-06 12:18:41.099712-04,f,Remote Subplan,active,2015-10-06 12:18:41.106092-04
946684800,9755,10,pgxc,10.0.3.116,59728,2015-10-06 12:18:04.95339-04,2015-10-06 12:18:37.624367-04,2015-10-06 12:18:41.177724-04,f,Remote Subplan,active,2015-10-06 12:18:41.183963-04
946684800,9809,10,pgxc,10.0.3.116,59761,2015-10-06 12:18:37.635701-04,2015-10-06 12:18:37.624367-04,2015-10-06 12:18:41.251622-04,f,Remote Subplan,active,2015-10-06 12:18:41.271627-04
