# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
pgxl;59;1444148321;-1;31.85;0.20;10.37;19.61;0.00;37.96
pgxl;59;1444148321;0;30.59;0.14;11.71;22.59;0.00;34.97
pgxl;59;1444148321;1;31.74;0.22;9.47;20.31;0.00;38.26
pgxl;59;1444148321;2;36.76;0.12;10.19;13.98;0.00;38.95
pgxl;59;1444148321;3;28.31;0.33;10.10;21.57;0.00;39.70
pgxl;59;1444148381;-1;54.80;0.13;9.31;6.82;0.00;28.95
pgxl;59;1444148381;0;54.63;0.14;9.75;6.76;0.00;28.73
pgxl;59;1444148381;1;56.25;0.17;9.53;7.24;0.00;26.82
pgxl;59;1444148381;2;53.41;0.10;8.82;6.52;0.00;31.14
pgxl;59;1444148381;3;54.89;0.12;9.09;6.77;0.00;29.13
pgxl;58;1444148441;-1;25.58;0.20;7.17;21.13;0.00;45.92
pgxl;58;1444148441;0;31.35;0.14;8.13;21.36;0.00;39.03
pgxl;58;1444148441;1;21.47;0.26;7.21;20.11;0.00;50.96
pgxl;58;1444148441;2;30.13;0.19;7.18;21.38;0.00;41.11
pgxl;58;1444148441;3;19.26;0.19;6.16;21.66;0.00;52.72
pgxl;59;1444148501;-1;31.02;0.07;9.74;15.41;0.00;43.76
pgxl;59;1444148501;0;36.80;0.03;10.64;14.65;0.00;37.88
pgxl;59;1444148501;1;27.94;0.07;9.89;15.93;0.00;46.16
pgxl;59;1444148501;2;30.27;0.09;9.61;15.24;0.00;44.79
pgxl;59;1444148501;3;29.05;0.07;8.81;15.86;0.00;46.22
pgxl;58;1444148561;-1;37.83;0.00;7.76;6.47;0.00;47.94
pgxl;58;1444148561;0;44.29;0.00;8.27;7.65;0.00;39.79
pgxl;58;1444148561;1;34.52;0.00;7.35;6.18;0.00;51.95
pgxl;58;1444148561;2;34.34;0.00;7.44;5.26;0.00;52.96
pgxl;58;1444148561;3;38.18;0.00;7.98;6.81;0.00;47.03
pgxl;59;1444148621;-1;28.13;0.00;4.87;19.77;0.00;47.24
pgxl;59;1444148621;0;20.08;0.00;4.38;19.81;0.00;55.73
pgxl;59;1444148621;1;34.10;0.00;5.62;21.30;0.00;38.98
pgxl;59;1444148621;2;26.49;0.00;5.29;15.10;0.00;53.12
pgxl;59;1444148621;3;31.76;0.00;4.18;22.82;0.00;41.24
pgxl;59;1444148681;-1;23.09;0.00;7.14;20.41;0.00;49.36
pgxl;59;1444148681;0;19.17;0.00;6.54;18.80;0.00;55.49
pgxl;59;1444148681;1;19.96;0.00;7.59;22.26;0.00;50.19
pgxl;59;1444148681;2;28.77;0.00;7.48;20.20;0.00;43.55
pgxl;59;1444148681;3;24.55;0.00;6.93;20.37;0.00;48.16
