ctime,relname,pid,mode,granted
946684800,pg_index,10928,AccessShareLock,t
946684800,pg_index,10927,AccessShareLock,t
946684800,pg_index_indexrelid_index,10928,AccessShareLock,t
946684800,pg_index_indrelid_index,10928,AccessShareLock,t
946684800,pg_locks,10925,AccessShareLock,t
946684800,pg_namespace,10927,AccessShareLock,t
946684800,pg_namespace,10928,AccessShareLock,t
946684800,pg_namespace_nspname_index,10928,AccessShareLock,t
946684800,pg_namespace_oid_index,10928,AccessShareLock,t
946684800,pg_stat_all_indexes,10928,AccessShareLock,t
946684800,pg_stat_all_tables,10927,AccessShareLock,t
946684800,pg_stat_database,10926,AccessShareLock,t
946684800,pg_statio_all_indexes,10928,AccessShareLock,t
946684800,pg_statio_all_tables,10927,AccessShareLock,t
946684800,customer,10938,AccessShareLock,t
946684800,customer_c_mktsegment_c_custkey_idx,10938,AccessShareLock,t
946684800,lineitem,10938,AccessShareLock,t
946684800,lineitem,10939,RowExclusiveLock,t
946684800,lineitem_l_orderkey_idx,10939,RowExclusiveLock,t
946684800,lineitem_l_orderkey_idx_l_returnflag,10939,RowExclusiveLock,t
946684800,lineitem_l_orderkey_idx_part1,10939,RowExclusiveLock,t
946684800,lineitem_l_orderkey_idx_part2,10939,RowExclusiveLock,t
946684800,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,10939,RowExclusiveLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,10939,RowExclusiveLock,t
946684800,lineitem_l_shipdate_l_suppkey__idx,10939,RowExclusiveLock,t
946684800,orders,10938,AccessShareLock,t
946684800,pg_aggregate,10943,AccessShareLock,t
946684800,pg_aggregate_fnoid_index,10943,AccessShareLock,t
946684800,pg_index,10943,AccessShareLock,t
946684800,pg_locks,10946,AccessShareLock,t
946684800,pg_namespace,10943,AccessShareLock,t
946684800,pg_stat_activity,10945,AccessShareLock,t
946684800,pg_stat_all_tables,10943,AccessShareLock,t
946684800,pg_stat_database,10944,AccessShareLock,t
946684800,pg_statio_all_tables,10943,AccessShareLock,t
946684800,pk_lineitem,10939,RowExclusiveLock,t
946684800,time_statistics,,RowExclusiveLock,t
946684800,lineitem,10948,AccessShareLock,t
946684800,lineitem,10933,AccessShareLock,t
946684800,lineitem,10932,AccessShareLock,t
946684800,lineitem,10936,AccessShareLock,t
946684800,lineitem,10931,AccessShareLock,t
946684800,nation,10931,AccessShareLock,t
946684800,nation,10947,AccessShareLock,t
946684800,nation,10948,AccessShareLock,t
946684800,nation,10933,AccessShareLock,t
946684800,nation,10932,AccessShareLock,t
946684800,nation,10936,AccessShareLock,t
946684800,orders,10936,AccessShareLock,t
946684800,orders,10948,AccessShareLock,t
946684800,orders,10931,AccessShareLock,t
946684800,orders,10933,AccessShareLock,t
946684800,orders,10932,AccessShareLock,t
946684800,orders_o_orderkey_o_orderdate_idx,10948,AccessShareLock,t
946684800,part,10931,AccessShareLock,t
946684800,part,10948,AccessShareLock,t
946684800,part,10936,AccessShareLock,t
946684800,part,10932,AccessShareLock,t
946684800,part,10933,AccessShareLock,t
946684800,partsupp,10931,AccessShareLock,t
946684800,partsupp,10948,AccessShareLock,t
946684800,partsupp,10933,AccessShareLock,t
946684800,partsupp,10932,AccessShareLock,t
946684800,partsupp,10936,AccessShareLock,t
946684800,partsupp,10947,AccessShareLock,t
946684800,partsupp_ps_suppkey_idx,10947,AccessShareLock,t
946684800,pg_index,10952,AccessShareLock,t
946684800,pg_index,10951,AccessShareLock,t
946684800,pg_index_indexrelid_index,10952,AccessShareLock,t
946684800,pg_index_indrelid_index,10952,AccessShareLock,t
946684800,pg_locks,10955,AccessShareLock,t
946684800,pg_namespace,10952,AccessShareLock,t
946684800,pg_namespace,10951,AccessShareLock,t
946684800,pg_namespace_nspname_index,10952,AccessShareLock,t
946684800,pg_namespace_oid_index,10952,AccessShareLock,t
946684800,pg_stat_activity,10954,AccessShareLock,t
946684800,pg_stat_all_indexes,10951,AccessShareLock,t
946684800,pg_stat_all_tables,10952,AccessShareLock,t
946684800,pg_stat_database,10953,AccessShareLock,t
946684800,pg_statio_all_indexes,10951,AccessShareLock,t
946684800,pg_statio_all_tables,10952,AccessShareLock,t
946684800,pg_statistic,10952,AccessShareLock,t
946684800,pg_statistic_relid_att_inh_index,10952,AccessShareLock,t
946684800,supplier,10931,AccessShareLock,t
946684800,supplier,10947,AccessShareLock,t
946684800,supplier,10936,AccessShareLock,t
946684800,supplier,10932,AccessShareLock,t
946684800,supplier,10933,AccessShareLock,t
946684800,supplier,10948,AccessShareLock,t
946684800,supplier_s_nationkey_s_suppkey_idx,10947,AccessShareLock,t
946684800,customer,10960,AccessShareLock,t
946684800,customer,10956,AccessShareLock,t
946684800,customer,10959,AccessShareLock,t
946684800,customer,10935,AccessShareLock,t
946684800,customer,10934,AccessShareLock,t
946684800,lineitem,10931,AccessShareLock,t
946684800,lineitem,10956,AccessShareLock,t
946684800,lineitem,10958,AccessShareLock,t
946684800,lineitem,10959,AccessShareLock,t
946684800,lineitem,10935,AccessShareLock,t
946684800,lineitem,10934,AccessShareLock,t
946684800,lineitem,10960,AccessShareLock,t
946684800,lineitem,10933,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,10959,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,10931,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,10933,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,10960,AccessShareLock,t
946684800,nation,10935,AccessShareLock,t
946684800,nation,10934,AccessShareLock,t
946684800,nation,10956,AccessShareLock,t
946684800,nation,10960,AccessShareLock,t
946684800,nation,10933,AccessShareLock,t
946684800,nation,10931,AccessShareLock,t
946684800,nation,10958,AccessShareLock,t
946684800,nation,10959,AccessShareLock,t
946684800,orders,10935,AccessShareLock,t
946684800,orders,10956,AccessShareLock,t
946684800,orders,10960,AccessShareLock,t
946684800,orders,10934,AccessShareLock,t
946684800,orders,10959,AccessShareLock,t
946684800,orders_o_orderdate_o_orderkey_idx,10956,AccessShareLock,t
946684800,part,10933,AccessShareLock,t
946684800,part,10931,AccessShareLock,t
946684800,part,10956,AccessShareLock,t
946684800,part,10958,AccessShareLock,t
946684800,part,10960,AccessShareLock,t
946684800,part,10959,AccessShareLock,t
