ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1444147371.46648,0,0,0,0,0,0,0,0,0,0
1444147371.46648,0,0,0,0,0,0,0,0,0,0
1444147371.46648,0,42,0,73,1286,846,733,0,0,0
1444147371.46648,16,135,0,203,5669,3225,2404,221,0,0
1444147431.46155,0,0,0,0,0,0,0,0,0,0
1444147431.46155,0,0,0,0,0,0,0,0,0,0
1444147431.46155,0,44,0,78,1356,1848,744,0,0,0
1444147431.46155,14,200,0,281,11494,12092,5769,100298,3,0
1444147491.4604,0,0,0,0,0,0,0,0,0,0
1444147491.4604,0,0,0,0,0,0,0,0,0,0
1444147491.4604,0,46,0,78,1431,2850,755,0,0,0
1444147491.4604,11,260,0,289,16512,19031,8816,3600332,4,0
1444147551.48628,0,0,0,0,0,0,0,0,0,0
1444147551.48628,0,0,0,0,0,0,0,0,0,0
1444147551.48628,0,48,0,78,1506,3852,766,0,0,0
1444147551.48628,9,290,0,304,21226,26478,11589,3600377,5,0
1444147611.48726,0,0,0,0,0,0,0,0,0,0
1444147611.48726,0,0,0,0,0,0,0,0,0,0
1444147611.48726,0,50,0,78,1581,4854,777,0,0,0
1444147611.48726,7,329,0,306,25531,33685,14066,11600396,7,0
1444147673.40857,0,0,0,0,0,0,0,0,0,0
1444147673.40857,0,0,0,0,0,0,0,0,0,0
1444147673.40857,0,52,0,78,1656,5856,788,0,0,0
1444147673.40857,7,360,0,306,28591,39123,15824,26600402,8,0
1444147732.74494,0,0,0,0,0,0,0,0,0,0
1444147732.74494,0,0,0,0,0,0,0,0,0,0
1444147732.74494,0,54,0,78,1731,6858,799,0,0,0
1444147732.74494,4,382,0,306,32092,45683,17969,26600425,8,0
1444147792.77691,0,0,0,0,0,0,0,0,0,0
1444147792.77691,0,0,0,0,0,0,0,0,0,0
1444147792.77691,0,56,0,78,1806,7860,810,0,0,0
1444147792.77691,3,394,0,306,34369,50316,19247,26600425,8,0
1444147852.77893,0,0,0,0,0,0,0,0,0,0
1444147852.77893,0,0,0,0,0,0,0,0,0,0
1444147852.77893,0,58,0,78,1881,8862,821,0,0,0
1444147852.77893,3,411,0,306,36971,55513,20733,26600425,8,0
1444147912.77757,0,0,0,0,0,0,0,0,0,0
1444147912.77757,0,0,0,0,0,0,0,0,0,0
1444147912.77757,0,60,0,78,1956,9864,832,0,0,0
1444147912.77757,2,429,0,306,39635,60756,22265,56586682,8,0
1444147972.80003,0,0,0,0,0,0,0,0,0,0
1444147972.80003,0,0,0,0,0,0,0,0,0,0
1444147972.80003,0,62,0,78,2031,10866,843,0,0,0
1444147972.80003,10,467,0,306,42511,66109,23898,86586477,8,0
1444148032.83299,0,0,0,0,0,0,0,0,0,0
1444148032.83299,0,0,0,0,0,0,0,0,0,0
1444148032.83299,0,64,0,78,2106,11868,854,0,0,0
1444148032.83299,9,495,0,306,45702,72082,25798,86586483,8,0
1444148092.83811,0,0,0,0,0,0,0,0,0,0
1444148092.83811,0,0,0,0,0,0,0,0,0,0
1444148092.83811,0,66,0,78,2181,12870,865,0,0,0
1444148092.83811,11,513,0,306,48318,76994,27335,86586491,10,0
1444148152.81633,0,0,0,0,0,0,0,0,0,0
1444148152.81633,0,0,0,0,0,0,0,0,0,0
1444148152.81633,0,68,0,78,2256,13872,876,0,0,0
1444148152.81633,6,534,0,307,51619,82723,29314,86586509,10,0
1444148212.82006,0,0,0,0,0,0,0,0,0,0
1444148212.82006,0,0,0,0,0,0,0,0,0,0
1444148212.82006,0,70,0,78,2331,14874,887,0,0,0
1444148212.82006,5,563,0,309,55094,88726,31523,86586529,10,0
